Problem Size        ,Thread Count        ,Schedule Type       ,Time Taken (Mean) [s],Time Taken STD [s]
256                 ,6                   ,guided[64]          ,9.5202e-05          ,2.49378e-05
256                 ,6                   ,guided[128]         ,9.1659e-05          ,1.64146e-05
256                 ,6                   ,auto                ,9.215e-05           ,2.24393e-05
256                 ,6                   ,runtime             ,0.000127457         ,2.3279e-05
256                 ,8                   ,static              ,0.000129172         ,4.41651e-05
256                 ,8                   ,static[1]           ,0.000119281         ,2.01704e-05
256                 ,8                   ,static[2]           ,0.000120824         ,2.20115e-05
256                 ,8                   ,static[4]           ,0.000119313         ,2.18952e-05
256                 ,8                   ,static[8]           ,0.00011247          ,9.49407e-06
256                 ,8                   ,static[16]          ,0.000113274         ,1.14283e-05
256                 ,8                   ,static[32]          ,0.000120204         ,2.72822e-05
256                 ,8                   ,static[64]          ,0.000119035         ,2.11805e-05
256                 ,8                   ,static[128]         ,0.000114258         ,1.14765e-05
256                 ,8                   ,dynamic             ,0.000143705         ,9.76887e-06
256                 ,8                   ,dynamic[1]          ,0.000146395         ,1.90776e-05
256                 ,8                   ,dynamic[2]          ,0.000128747         ,1.88383e-05
256                 ,8                   ,dynamic[4]          ,0.000115334         ,8.81142e-06
256                 ,8                   ,dynamic[8]          ,0.000113664         ,9.26547e-06
256                 ,8                   ,dynamic[16]         ,0.00011384          ,1.11665e-05
256                 ,8                   ,dynamic[32]         ,0.000113433         ,9.79044e-06
256                 ,8                   ,dynamic[64]         ,0.000113346         ,9.54713e-06
256                 ,8                   ,dynamic[128]        ,0.000114099         ,1.38397e-05
256                 ,8                   ,guided              ,0.000114708         ,9.9695e-06
256                 ,8                   ,guided[1]           ,0.000115756         ,1.11265e-05
256                 ,8                   ,guided[2]           ,0.000115265         ,1.43456e-05
256                 ,8                   ,guided[4]           ,0.000115305         ,9.99628e-06
256                 ,8                   ,guided[8]           ,0.00011505          ,1.07029e-05
256                 ,8                   ,guided[16]          ,0.000113229         ,1.06967e-05
256                 ,8                   ,guided[32]          ,0.000115212         ,1.65083e-05
256                 ,8                   ,guided[64]          ,0.000114503         ,1.43154e-05
256                 ,8                   ,guided[128]         ,0.000113981         ,1.06569e-05
256                 ,8                   ,auto                ,0.00011789          ,2.09119e-05
256                 ,8                   ,runtime             ,0.000143162         ,1.03998e-05
256                 ,12                  ,static              ,0.000161203         ,2.87196e-05
256                 ,12                  ,static[1]           ,0.000157252         ,1.23833e-05
256                 ,12                  ,static[2]           ,0.000156449         ,1.18461e-05
256                 ,12                  ,static[4]           ,0.000163583         ,1.79689e-05
256                 ,12                  ,static[8]           ,0.00016616          ,2.81847e-05
256                 ,12                  ,static[16]          ,0.000158545         ,1.51981e-05
256                 ,12                  ,static[32]          ,0.000158805         ,1.52177e-05
256                 ,12                  ,static[64]          ,0.00015812          ,1.34407e-05
256                 ,12                  ,static[128]         ,0.000159839         ,2.37898e-05
256                 ,12                  ,dynamic             ,0.000202041         ,1.66951e-05
256                 ,12                  ,dynamic[1]          ,0.000197649         ,1.37882e-05
256                 ,12                  ,dynamic[2]          ,0.000173884         ,1.40507e-05
256                 ,12                  ,dynamic[4]          ,0.000163262         ,1.16898e-05
256                 ,12                  ,dynamic[8]          ,0.000160138         ,1.38806e-05
256                 ,12                  ,dynamic[16]         ,0.000159263         ,1.22815e-05
256                 ,12                  ,dynamic[32]         ,0.000159571         ,1.2364e-05
256                 ,12                  ,dynamic[64]         ,0.000161402         ,1.76757e-05
256                 ,12                  ,dynamic[128]        ,0.000161898         ,1.72371e-05
256                 ,12                  ,guided              ,0.000163715         ,1.7285e-05
256                 ,12                  ,guided[1]           ,0.00016211          ,1.41667e-05
256                 ,12                  ,guided[2]           ,0.000161466         ,1.39086e-05
256                 ,12                  ,guided[4]           ,0.000161232         ,1.23842e-05
256                 ,12                  ,guided[8]           ,0.000168804         ,2.43978e-05
256                 ,12                  ,guided[16]          ,0.00016392          ,2.02439e-05
256                 ,12                  ,guided[32]          ,0.000159501         ,1.16013e-05
256                 ,12                  ,guided[64]          ,0.000159257         ,1.2077e-05
256                 ,12                  ,guided[128]         ,0.000158632         ,1.10493e-05
256                 ,12                  ,auto                ,0.000157446         ,1.29456e-05
256                 ,12                  ,runtime             ,0.000200804         ,1.66986e-05
256                 ,16                  ,static              ,0.000206456         ,2.85243e-05
256                 ,16                  ,static[1]           ,0.000203238         ,1.96958e-05
256                 ,16                  ,static[2]           ,0.000202984         ,2.01029e-05
256                 ,16                  ,static[4]           ,0.000205351         ,2.5873e-05
256                 ,16                  ,static[8]           ,0.000205244         ,1.97491e-05
